20
977 921
731 161 480
436 870 -108
194 47 -788
101 796 976
577 487 -326
350 234 32
147 322 297
242 22 -753
139 158 477
36 488 -366
259 341 436
873 129 -307
420 77 513
303 118 883
481 81 991
579 497 660
496 578 -709
488 140 -597
82 843 974
813 885 343
608 774 -443
777 538 844
483 462 747
722 528 703
737 843 758
590 213 417
692 136 901
765 331 -502
323 271 -379
244 620 296
858 428 285
33 22 -777
219 453 27
51 618 589
246 169 -772
348 557 -699
687 315 135
521 301 -427
302 442 548
851 359 680
848 601 516
389 411 -807
398 319 348
359 217 340
171 191 310
776 882 750
604 94 404
137 730 988
250 258 865
666 610 19
296 389 211
272 424 -757
292 420 -587
21 367 -202
73 435 471
625 879 -187
641 882 533
372 868 -220
555 391 -707
295 9 420
720 864 -455
708 452 338
201 821 740
418 800 917
792 671 323
560 654 286
30 169 -288
254 665 199
519 80 960
537 364 -531
600 227 19
451 441 -822
20 110 274
747 252 -298
633 201 361
412 537 67
771 106 204
152 583 -787
216 407 -204
269 826 -931
146 815 -685
475 276 582
840 771 762
17 802 213
462 351 760
823 144 -939
457 49 335
298 62 -158
50 707 751
503 449 -214
494 652 -75
699 36 554
172 303 943
113 206 750
202 209 150
608 633 929
485 435 -174
596 471 -807
689 685 312
152 807 802
880 319 495
304 443 -227
715 584 958
859 496 33
76 181 674
378 429 -25
681 745 -170
469 502 429
11 178 190
711 39 -78
497 626 182
517 210 817
868 532 275
534 235 209
136 653 -972
600 881 -501
252 26 -36
791 822 -614
487 620 -820
146 293 105
471 470 28
136 295 953
445 621 572
498 456 931
111 43 -337
452 35 646
207 151 348
772 156 15
555 472 -417
629 301 607
445 157 170
769 413 -953
60 243 55
709 434 772
250 173 157
167 592 -542
631 624 512
110 253 162
107 249 -954
238 340 -321
362 832 -147
240 347 493
509 92 -574
612 791 905
862 317 -308
617 479 -420
380 274 154
628 303 596
391 220 154
121 203 -362
655 850 -418
110 779 -717
138 606 -719
707 333 -353
585 836 621
355 337 301
275 457 -312
271 671 151
728 600 -5
729 773 -711
108 776 -903
24 365 685
655 78 -718
806 440 270
161 553 775
285 295 -3
586 13 -310
471 710 -35
869 817 -666
94 544 -455
181 169 274
643 489 -703
814 498 162
635 818 -354
227 673 20
145 223 337
9 178 846
663 32 -396
238 621 -554
311 865 388
308 69 390
119 555 430
738 371 -507
123 674 127
167 802 -77
766 156 470
684 602 791
172 448 635
581 557 901
753 35 15
742 90 454
704 744 930
514 146 47
302 511 -226
574 876 -636
70 316 -11
411 110 -719
799 38 -248
664 613 -790
454 580 85
45 776 -567
850 244 909
454 299 -103
608 498 -167
225 561 410
180 243 -49
738 552 562
283 714 410
66 94 -544
579 539 779
64 741 -580
291 510 -599
7 149 -935
866 427 808
350 129 -591
836 798 -845
601 429 617
393 507 -452
79 823 -125
364 752 293
545 686 481
647 163 429
809 312 697
127 513 124
743 542 717
174 479 -883
2 54 668
675 57 23
379 250 -57
283 815 329
515 635 545
151 299 -397
515 420 -967
463 442 250
60 178 -744
290 164 208
669 252 27
171 224 -354
425 741 770
698 465 -8
417 46 664
284 194 -418
29 641 110
421 626 -53
349 435 495
375 703 -269
874 537 900
18 156 351
750 347 -428
118 358 794
66 341 865
717 349 695
799 538 -586
318 418 628
882 778 -301
369 351 108
409 778 -498
787 807 -92
553 437 490
720 419 -978
459 872 873
550 278 -548
200 218 -694
436 227 791
501 844 -990
867 847 -510
499 222 776
522 388 -999
193 32 856
823 208 -772
311 382 529
445 104 -833
697 304 371
263 757 159
606 411 -825
634 588 -433
437 649 -496
615 184 944
170 367 -602
551 349 184
807 345 530
750 613 93
170 530 654
686 651 359
473 541 -4
464 98 366
353 835 -102
256 619 822
554 547 511
524 816 -814
423 739 602
441 336 -84
307 311 281
783 581 720
604 865 580
715 202 511
299 704 -932
602 239 -486
818 557 -592
348 697 -605
288 855 -314
312 94 558
241 640 -560
364 777 514
417 556 256
159 192 319
779 253 -646
424 75 -374
316 613 -945
307 281 -446
216 710 -348
142 673 33
175 223 578
821 388 387
290 75 696
383 432 773
391 508 600
564 65 219
5 120 -70
330 484 -440
586 211 -748
176 282 -702
403 357 -871
510 528 112
105 578 -381
109 848 -189
146 38 -788
230 117 124
495 179 -110
830 858 393
484 385 712
252 300 -697
432 129 -73
674 814 -195
396 345 131
829 254 686
255 791 475
608 425 856
259 52 192
849 800
129 74 -631
738 684 -234
307 519 907
240 717 -131
521 457 83
509 205 -903
334 570 817
376 187 -808
196 614 680
227 396 908
600 802 589
292 378 -548
442 515 -628
597 408 -589
735 551 746
585 382 -148
335 760 704
38 764 214
141 245 -184
1 212 646
618 289 -446
8 31 965
474 460 471
133 812 -39
358 561 892
4 233 117
753 429 -318
44 443 890
261 427 -56
780 398 411
643 267 863
201 176 918
230 770 -932
585 331 -274
683 492 132
2 694 -766
439 320 669
442 177 -887
131 478 344
429 139 456
590 253 922
307 723 -632
584 689 70
458 90 315
254 215 777
347 746 709
388 591 -860
733 704 212
508 729 258
386 77 -962
109 144 270
228 78 -109
591 507 -99
842 47 709
513 336 721
107 175 -745
848 18 985
772 715 -87
468 731 -334
145 59 718
503 818 708
462 573 712
136 65 -337
193 771 995
85 818 294
543 200 -245
162 10 -691
238 722 -333
62 665 25
212 313 182
688 417 -960
514 575 -480
752 460 -904
160 320 -859
239 95 -951
467 232 125
701 808 234
197 568 500
532 203 -619
803 644 230
754 751 -89
528 668 582
826 768 -682
102 14 274
126 817 -860
730 530 -786
125 559 -24
542 459 -382
446 675 -50
804 170 702
279 177 -575
739 599 26
157 60 -476
298 614 -977
452 739 761
619 362 756
793 804 536
299 372 -947
131 194 72
528 251 890
310 138 -79
307 376 123
770 496 -646
596 152 239
383 251 726
588 706 -76
713 178 -96
826 158 -348
186 771 -708
357 756 -819
583 368 664
813 146 622
42 818 182
248 279 -563
464 223 660
498 332 -232
39 395 -503
427 731 -824
769 28 -676
133 687 -529
275 425 580
452 748 418
94 557 -395
43 4 848
327 682 -756
453 374 -769
839 690 839
510 346 -694
328 219 -751
49 702 694
391 822 -189
344 493 460
569 261 -640
332 560 343
834 819 -571
57 116 -585
598 345 -304
353 506 -716
355 15 636
710 314 293
803 47 -304
430 451 -305
181 514 -222
130 644 701
775 26 508
786 497 468
309 75 579
256 770 557
101 83 397
24 425 -396
575 808 -96
459 823 -633
314 183 49
599 74 800
367 596 27
305 636 -668
528 90 -968
212 492 608
565 422 734
138 340 -147
310 491 -152
494 50 921
387 521 -742
552 767 124
545 30 -317
829 188 124
88 511 663
358 614 -79
99 682 572
459 811 293
619 638 -887
218 24 -291
142 50 667
28 193 -175
211 615 -345
599 136 451
192 600 369
828 675 -801
188 367 652
231 503 802
813 552 608
757 274 857
816 442 -186
25 827 -795
110 16 -591
203 197 533
645 538 329
264 59 -906
574 634 916
380 848 113
219 336 -824
55 505 -620
442 809 -400
165 544 -895
185 828 975
736 815 134
357 351 624
303 235 -440
650 634 -137
837 395 104
258 246 349
199 176 -17
544 497 126
563 160 -160
275 662 637
596 109 -950
286 46 162
9 519 646
611 848 675
89 607 266
740 188 -433
838 529 590
16 623 735
363 265 490
801 493 381
252 734 -418
390 625 -980
29 784 565
465 316 -10
816 241 15
828 381 174
577 266 309
216 430 791
9 233 305
704 700 247
669 511 -990
356 242 16
20 211 -522
535 448 -256
761 82 368
771 368 981
457 21 -370
485 611 561
290 495 -418
50 285 -351
50 42 393
444 258 -324
445 650 -133
737 394 -330
629 704 642
197 33 -203
700 3 146
505 386 -877
37 214 778
370 184 708
518 441 -13
707 631 -527
160 92 254
541 741 784
19 679 -321
669 597 866
467 792 99
113 771 69
775 607 -536
388 653 239
104 138 663
448 199 -574
525 839 -414
438 155 964
321 368 881
233 337 -680
391 592 -708
124 538 -782
147 538 -284
558 575 306
212 533 815
439 260 158
359 823 -575
248 791 266
614 62 -253
760 403 -219
631 614 868
441 399 439
803 286 -579
183 821 -395
174 379 -686
144 830 763
419 583 849
274 581 -135
45 53 183
221 387 -236
832 298 -529
29 648 431
520 449 -212
198 425 413
615 617 -648
699 379 627
752 464 503
490 485 917
536 298 -376
281 771 -228
190 336 151
801 286 -839
686 808 429
21 570 -665
33 531 -706
736 429 -130
281 236 363
621 287 163
212 217 -409
455 518 -400
802 289 -145
276 377 481
508 38 477
637 580 -57
184 358 757
618 680 931
636 160 -98
227 494 -572
267 199 597
172 592 285
637 256 202
613 132 -864
477 115 987
509 37 967
799 503 -554
712 789 887
481 564 358
738 80 -579
722 453 -260
792 454 933
626 320 649
88 351 -409
555 401 -512
378 628 879
215 156 -4
378 15 960
590 103 32
697 366 -795
361 405 -753
632 849 -544
155 432 19
396 831 -475
110 372 -603
75 248 958
494 528 -924
106 493 43
719 699 432
814 62 -178
174 551 -755
69 230 -848
514 522 -769
11 312 745
79 172 803
837 400 -315
841 324 -249
585 759 -152
493 799 722
77 386 -264
114 666 -264
71 588 -354
189 250 40
451 849 -557
463 343 194
212 215 -432
325 256 163
797 273 -793
496 36 269
803 263 945
101 726 434
215 10 648
318 271 153
778 400 396
260 771 -105
395 155 668
643 119 974
225 461 831
538 652 281
167 735 -172
647 287 -851
695 839 170
544 4 -591
182 514 497
812 688 -978
472 174 -302
738 473 -854
724 5 -71
138 450 696
206 597 -268
749 782 212
137 250 -540
787 743 136
286 440 685
630 234 -732
108 268 765
591 505 -110
51 843 -418
281 36 -637
7 65 -619
539 19 -447
513 222 818
344 380 98
4 167 -702
553 74 -65
465 612 651
809 721 226
711 843 -823
21 420 384
126 410 -8
491 144 884
423 661 -197
476 156 -724
295 768 -98
431 110 -621
766 743 837
24 147 612
708 571 -927
674 184 -523
272 105 -249
179 400 -725
450 666 662
32 423 914
732 751 -79
416 129 105
671 759 -894
594 119 636
590 103 -99
515 623 298
138 502 -357
511 798 -445
335 719 393
356 698 -783
429 24 565
602 149 440
843 510 -345
26 790 530
285 732 -346
604 206 -33
321 34 98
27 438 797
209 397 676
21 829 -655
281 63 -266
782 611 516
101 327 -471
620 695 823
389 236 -850
481 567 -922
801 323 -995
241 257 -306
653 742 -101
447 394 673
20 484 996
755 455 685
599 352 -933
418 515 994
710 303 945
55 817 -153
713 153 -925
273 322 -852
225 226 529
627 832 -752
280 745 -529
727 511 -625
100 641 641
642 271 410
159 307 -435
466 24 -877
499 791 -168
164 264 959
236 82 -120
74 265 738
38 257 -87
810 422 -507
807 265 -47
757 355 -654
277 275 809
107 253 732
665 358 626
606 758 -328
530 468 318
608 276 862
12 411 -422
593 116 -497
1 686 -752
137 189 317
393 562 702
554 183 292
567 272 -542
624 276 -986
255 319 77
135 49 -496
460 138 -619
317 710 -378
38 764 228
259 641 855
10 135 287
487 152 -382
680 275 -206
427 315 479
140 131 114
775 741 916
690 380 667
832 692 77
757 208 868
672 389 -635
472 584 41
772 705 -997
832 310 155
155 293 -608
11 411 448
201 447 556
460 200 -339
206 810 719
605 841 403
79 557 355
363 386 -839
629 830 938
508 58 -779
811 72 -139
210 473 510
797 615 -152
102 39 222
128 495 -932
653 522 97
70 313 -402
821 687 573
665 252 -561
773 545 -855
648 13 -761
209 133 -483
203 268 547
291 704 62
38 386 -494
86 821 973
781 788 -205
534 137 -718
766 521 -295
197 114 602
714 37 164
404 653 733
66 700 657
169 638 67
252 583 630
372 712 63
119 356 693
283 288 -334
772 609 -749
829 740 -656
742 220 -268
418 589 -913
189 100 -712
485 75 -462
744 107 -193
738 661 201
486 560 -61
24 64 510
669 516 -763
778 503 509
3 409 650
33 782 -378
737 295 699
719 605 -126
411 728 508
192 21 -698
386 676 -959
520 200 673
224 580 592
674 503 -552
266 218 -441
105 790 -571
626 143 444
114 174 -596
645 309 617
356 524 -769
564 69 -124
468 88 -398
399 133 -248
391 193 81
547 674 -380
272 281 -689
839 667 675
653 311 -372
322 235 957
315 552 208
311 157 680
827 634 -106
343 722 -110
763 387 -877
43 24 -961
286 313 206
703 472 -73
465 528 -976
185 399 121
301 266 -838
652 138 -300
713 603 -257
671 87 -23
25 468 -894
750 710 -888
66 603 -795
114 323 212
593 412 -807
524 725 -659
336 342 -764
545 834 911
354 210 76
833 241 -830
286 256 -116
663 326 -162
684 508 349
796 444 342
829 125 -797
408 391 856
323 501 843
60 822 582
36 111 -723
601 622 -864
828 406 -374
533 109 -797
214 238 347
384 35 -564
58 600 384
327 672 446
384 751 -383
370 207 -731
386 86 -972
848 48 553
312 719 23
453 537 425
718 456 780
714 73 -681
583 183 -845
703 320 -605
228 415 36
422 510 358
697 839 255
466 629 178
610 535 -749
296 536 517
287 823 173
124 267 -104
728 679 -274
686 78 445
695 789 723
188 277 -221
636 759 840
30 22 -29
628 74 -574
718 358 877
9 599 -126
779 812 827
744 482 -884
704 202 -367
167 31 -794
324 681 -670
417 731 -253
800 513 683
363 218 938
55 782 -419
2 182 858
714 645 585
423 462 -393
149 378 -657
786 136 -954
308 171 296
372 267 762
491 439 -337
702 809 835
260 135 876
11 529 306
227 397 56
754 171 399
98 790 826
662 350 -387
184 320 -678
571 672 -958
312 614 868
434 282 891
773 265 597
55 77 20
82 277 799
337 837 972
571 423 891
799 135 764
440 621 -631
303 666 525
696 655 -535
590 526 -107
825 295 626
411 491 -6
588 490 -179
330 401 275
285 603 -454
42 750 983
394 422 -488
207 332 -894
94 716 388
839 748 -960
263 667 -126
687 332 -725
174 342 -105
144 364 -682
226 746 145
397 287 -911
513 136 -761
371 268 -464
716 281 592
8 308 -92
488 611 -925
815 308 280
42 181 -172
327 622 -417
813 207 -565
47 831 108
320 635 -270
593 471 932
423 615 663
464 596 658
508 647 90
291 513 -201
328 482 751
318 301 -202
227 165 -475
18 560 457
69 56 469
386 209 812
756 233 -763
17 755 59
577 398 110
795 704 244
184 764 -745
86 605 -747
847 609 -814
102 615 660
17 412 752
602 389 834
72 107 -147
272 672 370
605 168 -84
365 302 -941
631 401 -739
586 14 213
188 738 404
540 491 -859
389 422 -473
174 795 -325
838 777 40
480 431 55
351 401 558
192 74 -539
517 447 -132
637 576 -7
636 8 -115
422 390 -153
815 180 -198
137 76 678
660 592 -555
498 845 -894
330 612 -550
673 804 300
217 640 155
618 447 -904
150 191 -86
676 647 -87
80 348 149
485 238 949
654 658 -515
163 428 -932
722 328 -102
440 66 -921
544 505 -814
429 625 -342
802 314 -218
25 438 888
518 472 -414
342 318 393
663 434 -394
302 728 -698
55 351 53
334 372 -153
201 847 935
469 476 -526
623 221 900
761 610 61
129 16 -594
618 61 435
388 462 -825
101 845 620
237 552 474
30 740 324
369 390 -420
356 350 27
630 619 -672
163 321 -178
346 329 -543
846 583 -323
626 373 20
814 453 -461
179 542 439
841 597 569
618 166 953
13 570 348
332 76 -133
71 206 -212
626 736 556
405 640 253
797 777 275
67 619 692
32 37 -297
863 967
633 692 601
779 378 -20
420 835 -173
8 780 -184
825 573 251
456 544 151
445 425 -445
280 822 -994
375 116 -447
455 111 -138
386 58 -243
830 728 -763
74 439 771
816 182 -277
206 291 -59
703 105 905
240 303 -311
586 724 207
307 23 -545
495 839 -672
225 851 -572
364 381 66
224 65 -911
124 585 922
433 180 -69
456 733 591
455 215 727
612 411 -338
207 414 774
442 650 179
850 121 699
463 336 704
800 551 965
565 59 641
399 728 -986
12 225 -339
33 20 181
37 789 453
129 94 -934
841 158 -944
731 530 555
630 106 30
687 163 189
516 94 -108
838 766 -343
430 825 -124
770 438 353
435 110 -950
606 239 750
382 284 845
753 611 601
477 355 -914
527 185 146
422 823 653
785 306 -267
443 722 -530
29 274 -290
331 267 -85
153 299 -457
94 783 -792
327 503 -653
290 389 -894
268 542 -162
495 627 -754
756 596 -186
109 354 704
769 710 131
99 298 -763
341 235 801
43 89 24
273 174 -886
846 173 -549
420 274 991
677 739 98
599 122 -418
581 173 930
677 568 803
862 489 -930
387 430 -308
858 49 -983
176 139 919
431 45 493
290 125 -685
263 809 137
742 839 796
31 544 831
102 30 -326
339 429 117
284 522 233
550 858 -594
387 4 366
736 67 -284
257 132 -858
437 265 -475
356 181 -252
741 321 -679
475 276 -466
630 716 743
349 760 68
263 261 224
523 63 527
393 487 865
143 105 452
578 379 896
568 516 -850
130 479 -974
103 439 302
239 360 672
726 725 -291
8 772 -702
853 179 -837
47 28 170
435 427 -875
495 8 987
241 75 736
530 851 -680
377 779 -756
636 249 -42
743 794 927
598 353 -262
542 662 -202
41 209 -862
856 255 155
343 127 -722
20 617 -760
148 384 289
468 591 -515
456 863 -942
106 500 555
639 796 149
622 513 -618
190 193 939
362 222 -398
4 50 -126
818 151 93
568 605 -353
157 685 -101
767 598 -720
369 747 919
719 224 -512
644 234 -314
714 758 269
277 565 -417
320 341 57
765 514 78
60 86 266
743 133 797
316 426 70
334 261 -625
105 733 461
433 678 990
465 618 969
359 60 -591
736 663 353
651 273 394
287 231 -235
439 400 -537
566 499 -751
852 243 -232
61 494 133
615 794 -865
1 577 724
798 335 753
317 281 503
468 414 670
77 689 585
25 161 416
236 271 963
622 416 -326
54 823 977
284 819 282
640 461 95
548 317 -818
590 679 860
130 194 909
193 547 83
70 616 -472
489 472 -21
332 309 -995
437 762 -272
41 834 -325
656 758 -448
717 165 -707
840 373 566
301 726 -728
331 533 -292
400 820 -520
431 837 233
724 777 510
421 499 876
285 354 209
686 189 501
20 425 -572
674 739 -14
220 542 -188
215 666 346
120 84 -677
164 307 -80
435 215 -210
32 472 541
238 292 741
587 690 164
39 4 -988
41 143 35
534 787 -334
241 447 162
554 637 -891
347 764 210
97 296 991
358 241 705
7 831 131
138 303 -664
698 657 547
457 323 -381
3 520 -665
309 426 -803
283 691 -238
583 238 612
582 498 330
680 400 -613
196 547 -764
419 799 -284
558 387 927
579 655 836
393 501 765
237 636 -943
812 325 -651
696 551 150
379 322 77
616 652 -827
96 743 546
79 199 322
137 178 -38
748 376 -267
574 537 263
848 195 584
578 52 400
398 432 -730
71 246 196
352 36 -562
359 154 -473
339 593 541
421 314 -93
736 537 22
175 148 269
144 278 -785
279 261 32
161 645 24
228 415 -933
178 294 153
382 701 998
33 652 -16
544 504 -789
266 61 -847
134 285 657
776 263 -182
651 831 150
502 434 886
641 836 -447
725 99 -347
684 277 629
524 373 -260
480 840 -172
69 506 619
821 604 751
420 119 -978
253 795 969
634 303 54
140 838 -431
619 68 490
98 534 -948
462 100 -950
270 516 448
618 368 854
615 522 956
843 300 69
578 115 872
274 185 577
186 839 126
104 454 -455
787 296 -437
657 767 -149
69 172 561
379 21 -499
703 407 -311
741 802 -657
27 756 -932
556 275 729
234 824 -719
671 193 -512
324 67 -160
663 635 570
600 182 -584
204 625 494
226 156 379
258 824 -302
36 257 599
68 455 -678
171 18 -459
203 542 194
606 10 -84
420 460 670
94 137 -107
844 315 -797
198 242 27
540 339 -44
275 619 -726
395 222 -192
488 569 76
818 328 321
811 277 -426
538 410 179
811 829 -490
705 514 772
352 255 620
209 439 675
679 599 662
466 350 -302
709 143 -820
154 370 751
16 288 228
610 517 -526
470 284 -161
108 816 524
282 513 -136
761 579 635
146 323 -227
314 484 123
183 181 -698
663 458 16
761 546 -849
135 10 -801
655 469 -872
303 6 -692
467 758 -589
674 805 854
365 323 -366
703 268 754
541 81 -196
720 12 -520
129 420 585
555 717 -275
657 499 -629
839 84 153
512 338 626
674 603 -675
292 501 96
525 386 882
50 528 -898
203 432 418
404 290 260
320 796 491
429 394 27
39 619 947
71 569 81
63 779 816
395 91 856
467 339 276
151 766 108
344 174 937
550 265 990
165 436 -54
331 232 -17
340 854 153
26 687 844
357 118 405
372 355 244
591 344 171
576 77 938
596 647 -505
449 513 992
416 161 575
492 817 -812
590 515 439
495 574 4
262 591 151
10 498 -814
122 421 -611
494 95 -264
663 573 -246
343 448 -512
332 408 260
35 791 587
472 393 461
182 755 452
389 857 903
601 202 -176
580 354 -238
695 769 676
770 741 -848
834 753 -209
32 708 -189
184 755 -348
263 170 -46
454 132 248
169 542 223
392 426 65
863 853 -71
705 206 720
819 529 498
640 853 -162
431 281 60
503 746 -905
5 643 -567
88 56 -410
321 761 345
815 202 -984
56 694 521
