9029 27641
7055 4456 -977
4096 5143 -17
4891 2471 551
2162 5118 -342
2978 3197 618
5397 1478 -215
6250 3694 348
8626 1102 913
7503 7192 -787
6610 8548 -314
7841 937 359
3841 967 128
354 8132 491
2072 2785 871
2154 1342 -221
8542 1776 -339
834 8477 -28
3059 7838 -727
4050 8546 802
182 288 51
1226 1096 -716
8533 2790 718
1696 5795 -160
3723 6218 -807
219 4754 861
5993 5020 479
4755 556 616
5349 4356 -384
4149 5597 632
8770 4867 291
6425 3746 -387
7246 6951 -473
8975 6764 -302
3288 7651 -54
4628 387 198
1945 528 482
1325 3279 -549
8627 1081 -816
848 4222 486
5846 6349 264
8849 1132 -193
2516 7101 -302
7922 4203 725
2505 3892 319
2629 3915 458
1108 515 -647
6050 6562 -894
1961 8691 753
7915 5528 988
472 8710 674
4173 1788 -844
5671 6208 792
625 3325 -770
8934 6505 416
4041 1697 -83
1976 5248 272
8220 2086 -297
454 6425 624
6302 1825 -167
3544 7805 -276
878 4968 -589
5300 196 580
7265 4970 521
1694 8183 -309
4122 1457 436
840 5348 387
3155 3387 542
6756 6090 913
7672 8776 -10
7359 962 716
6297 7713 279
7880 2357 -183
7574 4692 -423
7116 5155 -68
3106 7632 893
1240 802 -451
6771 4230 999
2588 4745 -666
8555 1265 -98
5609 6545 927
4788 8427 38
6842 710 -192
2212 7209 -79
3234 5679 -529
5180 6982 322
4127 567 689
5239 714 -766
2654 8261 -511
8315 1194 -408
1888 3837 54
3722 1447 559
5986 7285 -201
2260 5343 828
3957 2859 548
8406 7511 -486
5520 3599 -702
374 7916 590
653 2241 -760
4557 1687 182
3215 691 977
4210 1040 -193
7751 4642 -574
2801 2739 90
3683 7534 -899
7361 8128 -304
3722 4122 282
6636 8172 -30
7156 2548 925
650 4467 909
6321 3284 -57
5818 2583 345
2567 3435 -814
7864 400 93
836 2489 492
7705 8176 366
3433 5368 -571
3317 1590 749
5468 3692 948
3033 805 -516
4154 3767 710
5602 4589 688
5896 7967 -135
6964 4499 -923
5450 967 -856
5759 6383 -22
5505 7391 628
6947 5907 500
506 1024 -90
4570 3109 -748
2214 8439 481
4505 5700 902
241 4489 319
123 4204 -955
3699 4064 -1
1462 4174 -139
7102 4457 -95
966 2522 -257
5099 7609 -373
2996 3376 -655
55 3679 -906
4440 5608 752
972 8858 -2
4537 3368 772
810 8326 837
785 1262 -916
1647 767 -179
4401 3870 -177
5763 8329 -707
5818 4321 278
1926 5704 260
1208 378 -171
5725 5517 -407
73 3204 146
8278 6047 623
426 2891 -747
6179 6702 333
1172 3010 -817
5378 5792 117
4259 1607 -233
2050 2562 987
4763 3767 920
8603 3423 -73
8218 5851 -379
3493 5204 -489
7190 4845 624
3319 1209 449
7209 4253 -478
4996 6834 -533
5742 2952 -980
8189 2492 -808
3699 5343 -388
2971 2333 469
3576 6025 -257
551 6290 452
183 131 234
7160 6158 716
7913 3495 130
692 11 -335
7564 2638 -132
8324 3010 -18
826 7970 -563
6949 5335 7
1553 2987 -174
4583 7153 959
5685 4912 -661
6676 1322 -41
7845 6212 858
3146 5906 -601
4083 3973 -204
1835 8714 -779
2927 5013 -527
1501 8563 -310
2043 5567 46
539 3582 -787
4692 2929 882
7293 2229 941
7143 4939 734
5992 4870 -521
3453 1204 234
465 8338 -116
1942 7549 -19
7261 2754 -212
8942 5899 103
5676 8049 664
741 5030 -576
1764 931 -303
2330 2333 996
78 4078 -971
424 7363 -732
4887 5841 831
4424 4016 -252
4211 2789 778
1521 3240 280
106 2199 -575
7782 6561 -808
807 1823 -684
2614 362 -252
154 8210 -412
7956 5327 239
6059 4673 -720
5693 6627 -620
1754 444 -702
3119 28 -85
6507 2750 774
3285 3572 69
6343 5450 -232
1923 8580 -856
4136 6046 -240
3699 8963 543
5157 1965 346
2679 2981 817
2794 5058 -361
5941 3422 -81
4049 920 493
885 7515 -832
4424 3818 837
2460 5007 333
4467 9002 -546
8569 1614 -366
2949 6931 -362
6547 2431 -925
5688 2398 -277
6622 1369 -622
5185 2993 -501
638 400 577
6334 4256 -478
2667 2312 209
8147 760 397
2855 3689 -848
3319 6692 -622
5124 6795 -389
3700 2254 713
37 5899 460
7726 5899 -227
7773 3575 -261
5810 326 215
7368 3992 112
6283 1345 516
6386 5178 91
2106 1428 -699
916 1193 555
3166 7006 -258
762 537 -515
871 4334 -938
642 511 779
5494 8530 434
8684 5799 949
5252 8322 990
2298 8285 463
8586 231 -310
8535 1564 248
6432 8455 877
6897 4145 -195
4931 1727 15
3536 3227 -347
2285 7599 -436
8941 324 -436
3818 4862 -61
4024 4432 236
8605 246 -686
2062 3373 322
933 6759 -496
7082 8615 -469
1507 6339 114
1449 6029 -541
8724 3463 -223
6221 1090 518
8292 5972 791
3265 3856 148
5913 4046 -272
938 4113 -34
181 3207 271
1185 8649 -304
7658 7397 430
484 6795 -314
1354 3601 -91
7401 5518 -361
4209 19 894
2399 8967 996
7207 3568 -113
7701 2759 259
4356 921 -383
8783 637 -313
3481 7325 19
5774 4172 -66
6637 3826 -701
2068 952 825
6823 7813 258
5003 7983 -391
1839 1374 505
2368 5444 656
8109 6899 -277
7455 8155 227
5408 3404 76
1156 8075 600
2350 3353 -104
507 7321 560
1475 3665 -472
319 7666 -550
7340 5912 146
5762 591 -344
6600 3298 -748
3178 7293 -317
2683 519 -391
8324 6516 -282
7459 4613 176
2701 913 343
4627 8785 -697
2762 3325 53
8670 630 758
945 8451 -610
4163 4392 485
2536 1116 18
3521 1475 320
5694 2091 -556
7250 7312 -96
7849 3489 995
4835 1354 -890
7057 7686 132
6963 3682 -97
1216 5245 -2
7978 5617 -160
4677 5449 453
6883 2643 74
2983 3519 34
3957 2196 -691
2155 698 -282
5611 8923 -380
1375 6346 847
3742 5390 361
3240 6657 89
8121 4333 -63
7251 7739 746
4588 6296 41
2627 8009 -562
601 48 -766
4802 2908 843
6360 3206 788
3262 4823 598
3293 847 -815
7048 5186 -400
3625 5663 -170
6114 5706 858
3599 2775 249
8260 7206 373
1100 5863 -954
2854 4384 -718
3306 5833 -540
3792 3100 -807
7763 6079 994
7813 2229 983
4366 8787 -412
4699 1892 519
4588 8801 -674
5657 541 771
150 8190 983
7920 580 923
3078 3759 588
4886 5793 -859
5880 1544 908
8057 855 -349
4913 6968 23
8369 6687 527
3356 3325 -552
986 8347 -459
2268 190 -442
7206 4829 1000
7814 2707 418
5422 248 -872
5434 4262 491
3469 3725 776
7874 5867 968
2091 93 -370
7432 66 734
2067 6698 239
6659 5923 -279
4064 8652 37
968 6499 -423
3661 3958 138
2065 2819 -671
7274 6893 -703
8052 2949 -289
5213 8917 444
8463 2677 -210
7129 7927 -299
7322 8939 811
1742 7513 804
6791 4791 -854
6698 6489 54
1450 1038 147
2594 8405 -88
6848 5650 810
6141 8365 427
3801 908 -244
1459 8045 379
8237 2064 -702
2961 5605 66
7575 7608 -175
1611 6041 -299
1762 5055 625
3992 1379 799
2947 2316 -265
24 8703 750
1627 7625 152
905 2458 562
868 3647 -886
6229 3761 436
2292 8575 66
5004 5184 -707
1510 3087 -864
7956 3974 131
1305 1469 570
792 8444 -168
1259 7945 -482
8120 7553 -501
4099 195 -473
3995 215 432
3274 5867 -466
5797 1088 120
5051 8279 -274
7067 6885 -22
6454 2092 -784
8303 3985 -193
8301 536 -327
5702 4404 214
2067 4418 104
7615 2660 77
7421 7923 293
836 7094 522
1930 5681 336
6317 5332 -434
1471 565 -723
301 7243 -998
5707 8583 -40
2960 3115 234
2723 3532 841
4543 4119 557
1493 7479 756
6162 1110 -210
1846 2639 -789
1547 8246 -664
5799 3362 697
5785 230 -153
2279 173 532
6801 7290 -237
3940 3739 -578
3426 7181 -946
7190 2868 -218
7080 2148 -301
256 7322 838
8602 3433 754
7210 4727 746
350 1748 -822
799 4779 278
533 859 -809
2539 8939 274
980 4330 -187
4624 8656 106
5936 1424 245
7304 8740 -714
1018 1977 162
5076 8796 374
5908 495 232
3526 5658 821
3140 5426 -939
142 2541 -151
877 218 -564
1904 4919 163
1542 4776 308
1708 8720 83
4329 4448 916
6359 5559 173
3640 788 -534
3337 7529 -687
8379 4512 -902
4731 2063 729
7595 8146 377
5764 5207 -792
4966 6902 -33
4390 3057 -152
4446 7293 401
7707 7958 890
123 781 131
8020 3597 628
1056 4160 -435
8297 7084 81
2978 695 -2
1744 109 -329
889 7260 -425
247 8915 -456
7276 2357 -82
8661 3169 337
6526 8508 774
3430 4732 -698
1968 1132 745
6422 6811 376
4642 1807 -273
4256 2357 598
6457 8206 177
7415 4018 393
7551 5404 118
8372 7573 -753
5440 6803 916
186 690 -135
5507 304 -720
7257 7521 -283
5911 3778 -907
3733 4321 -522
2159 4707 778
4640 4006 569
8481 1970 744
5897 3206 -278
1795 1493 -644
4509 6966 -629
150 7705 308
2821 2445 -549
8127 4050 191
3458 965 895
8852 1031 -626
4455 1620 -842
1107 8960 489
8108 1502 -554
3605 2604 -167
6689 6366 -430
5575 4672 -447
449 5809 525
1623 3243 294
3974 4803 819
7834 5924 -625
5884 1138 253
4403 2489 907
1279 9029 -535
8457 1979 704
4341 4286 -133
4387 6796 980
1401 8035 841
2739 3438 732
5936 5771 -814
8329 7216 135
56 5269 -184
855 5162 635
7389 5979 -598
7650 8338 37
991 5058 -201
4167 3930 669
5513 7030 854
4893 7819 859
1623 6285 -231
2616 2624 -588
6830 7206 154
4193 3506 617
6162 4753 572
7089 7356 422
3692 2043 -856
8030 5324 -809
7683 5216 168
8629 3651 769
7267 165 -214
7502 6709 -15
2217 4471 751
7307 5144 643
247 8029 130
7750 2767 -902
6 3158 71
3156 651 584
852 2448 -232
8201 6510 699
3553 6230 84
6830 6068 -22
7031 2316 -106
3873 3339 -280
4447 7272 -320
8471 747 355
3566 3187 -297
6796 5035 461
7248 1596 -374
3787 743 311
8608 8083 700
2915 7622 206
4935 2956 795
6841 8200 -560
6942 8846 213
2803 4165 -993
3511 5505 768
3804 785 -706
6775 4635 613
8351 9028 302
4109 5424 28
4746 5080 196
7873 7547 234
8824 2610 763
8803 7822 -698
5860 2113 212
662 5148 748
4699 8031 -286
6800 5568 -279
8446 1550 -818
1419 2919 780
5211 1197 -243
356 2043 818
1374 7700 391
4274 5153 -313
7559 3423 358
3057 7686 -488
4052 8011 -914
4736 3803 188
4506 8737 -509
2390 2944 -785
984 5969 -947
7466 2136 -530
5960 1342 -774
6760 8561 366
1000 7042 656
3023 2401 283
7733 2498 48
7546 5894 -593
6755 4019 -645
8977 8895 -730
1247 4553 -281
3218 6588 256
228 197 904
700 8521 -262
6005 7301 631
4414 7074 -597
3499 8113 494
8423 8755 58
5588 7339 -590
1959 1700 -226
1726 7091 -432
24 4093 66
1945 7569 861
6231 1657 222
3250 5980 -757
235 401 95
3330 1124 294
3531 8385 92
1320 7068 -686
2317 4629 -197
1104 6560 362
7033 8117 -411
7274 8408 216
5840 6884 970
588 3376 35
7564 2100 202
7734 5918 -408
7236 4126 -453
1106 8865 173
1443 464 262
1439 7341 -804
221 1625 -892
6569 5729 -861
4050 5980 -583
6581 4189 182
3377 1690 528
1688 4329 440
4801 8687 196
7580 3080 93
7079 4703 613
8113 5953 194
6635 3508 -702
4801 733 80
1711 8682 605
8026 7187 -225
1463 6680 -540
874 2982 -459
6397 2207 -126
6466 2460 -182
3249 5904 -362
69 8394 -643
2853 8971 -26
4448 4306 320
2992 8951 -5
567 1687 11
41 7385 -331
1896 4640 732
7839 6641 -261
25 3491 -771
4287 7186 741
6150 6241 -245
3182 317 -184
8330 3750 133
2929 4733 -242
2579 2550 692
5896 748 738
4591 1064 115
8248 977 -172
1090 3972 -761
8153 3460 469
116 8687 -608
8122 1604 -612
5677 7530 -864
6271 5486 -928
681 655 658
6262 5944 749
6796 7332 494
5234 6958 529
7379 2634 -94
2784 4009 439
3341 7632 -757
5193 4961 237
8018 8057 -503
5172 4130 739
4621 8502 -420
2789 4118 -606
781 8617 -22
567 6722 903
2255 2215 488
8514 496 -699
5678 3116 -177
2202 8977 -239
1486 8213 -270
3508 4319 -798
7818 134 873
6133 8988 -498
5934 2406 -934
6988 8701 -969
707 3488 -603
3266 7722 975
2081 36 849
8204 5415 652
5538 3338 590
6275 4227 -819
1662 803 705
4747 7549 -533
3819 2052 611
4884 5114 80
4226 3992 -978
8540 5096 429
806 3319 41
8358 6609 864
5317 8975 -714
1751 6549 -548
7073 2946 463
2939 1022 917
6339 5651 -565
8387 8071 109
7627 6827 972
7382 3586 -718
2513 2547 483
5003 562 -637
2398 3029 -485
8749 3649 703
2108 2294 -306
4038 1187 635
6094 3604 -801
4283 1770 -947
5602 4976 265
4890 5131 769
7525 336 566
2077 1035 177
2617 3852 75
3692 8295 -722
6077 7750 -744
7059 6151 262
8000 2832 -378
962 924 53
3058 1983 -645
3232 8945 561
5226 273 230
7245 8296 -365
7529 7695 -49
1300 1231 927
1812 1265 604
1159 5385 -262
8608 2506 932
5617 737 -417
7244 104 -722
1753 1306 674
4019 6709 611
4227 488 -481
7670 4862 70
3471 6256 -740
5139 7387 -94
4283 2485 812
8872 5243 985
1936 6394 939
866 5658 49
212 3086 170
7667 279 -668
7178 7295 -896
6916 2412 453
3389 2274 682
5646 1772 921
1097 8416 994
8439 2558 933
977 3268 -181
8359 8083 897
7363 8934 -2
242 5035 -407
669 7045 -528
5693 5322 602
5626 2292 917
714 7899 -527
2391 3741 629
4617 4764 192
4065 538 744
7272 4720 130
2928 3231 709
998 7288 517
3837 4072 144
5881 1795 891
7480 3290 910
1053 8978 544
6643 4493 685
7879 5043 -528
1149 1780 -530
1 4286 -830
1575 4042 -116
7826 8308 -938
185 4362 -632
7884 4942 557
454 3388 676
2915 137 911
6797 4947 589
1396 5753 -824
3722 1045 376
4817 2721 -410
4892 4702 85
5844 7893 85
6075 7219 -255
6759 8179 -181
7739 6017 182
1122 5306 183
5918 348 525
5349 5787 -123
8940 1139 402
8251 283 226
4480 8470 -829
1343 5395 737
3824 544 363
7834 4255 338
6540 3815 -165
1255 2621 468
4828 3465 52
1197 4173 367
4426 6151 103
7993 5959 232
1482 6133 -748
7209 2496 791
3900 5679 -357
1727 1158 595
2626 6946 708
7538 977 -536
4785 5444 -61
7492 1665 -672
4829 5618 492
2526 1351 284
1698 6564 -627
6783 497 -200
2234 3760 700
6512 8070 682
433 8614 -717
4529 1354 -782
2213 436 143
1878 3929 155
4590 1170 -912
6791 6453 65
887 1495 859
5271 3939 -626
6372 8006 721
4166 1178 167
5551 4930 -5
743 5572 328
641 1597 -92
2648 7157 -670
712 7239 351
2480 5448 622
6095 2091 450
3249 700 -462
1526 8932 248
4299 7298 -482
1358 7854 421
4232 2997 -617
5065 2810 219
5616 250 -367
7196 65 -103
2613 964 691
4418 2011 -580
8921 6526 376
4763 8159 839
4956 4567 179
2358 4083 -579
4389 2165 -686
7380 1619 410
897 7074 94
7564 794 803
4322 1907 286
5073 7037 60
1703 532 -707
3725 2670 -406
8743 3886 611
8084 2907 -290
8298 7240 988
416 2861 541
8748 4980 -227
564 1231 573
3918 411 -949
4985 2376 261
9008 2184 -344
1038 5736 -392
5761 4290 674
6988 5454 343
2024 8786 476
5781 4450 -144
6842 3953 -244
6010 3101 -142
768 622 -88
3158 1600 850
5619 5372 949
8961 559 -972
8943 1352 -65
8474 1195 365
6063 3905 620
786 5515 288
180 6208 850
5623 4205 -102
378 2080 -123
1403 6678 -663
2253 7355 95
2138 8989 -648
2392 1004 -408
6252 7117 -552
7655 4248 75
6748 2423 404
2892 3942 -804
844 2781 42
3823 8742 -183
3761 7414 437
5384 7019 655
2713 4746 50
2509 8802 -686
4047 2920 -909
7818 8525 754
7582 8451 761
8668 5719 873
8619 5148 562
4456 5480 984
8564 456 406
2749 6356 206
4668 5597 398
1917 8176 -636
6808 4720 -492
2129 3526 975
1103 393 -485
8836 6597 150
240 982 -7
3607 61 127
4513 95 102
673 3152 -992
5868 534 -709
917 5765 -455
8850 3338 -912
1257 6798 -985
4393 2337 622
1358 6481 -461
8942 8953 -299
3985 6928 225
3230 952 856
4670 7541 497
2198 6123 458
6205 1923 448
2539 3648 -230
6063 8334 -151
5518 6213 -260
7936 6411 883
8698 7418 -229
6905 2045 -77
2522 7107 997
4671 4946 -898
8236 5967 129
7963 3939 -396
8467 8296 -964
7774 472 -373
7412 7143 348
4589 1944 142
383 2284 -89
4925 4870 414
1912 627 905
5197 4297 -973
642 2747 681
8027 936 -661
6915 8050 -357
3172 8749 959
7568 6738 193
3485 5013 381
6740 7279 -470
3653 8118 -310
2244 8280 379
6716 3621 -220
4376 6233 251
6976 1645 236
8372 4251 954
2984 5954 611
3420 6212 414
4724 655 277
6512 4487 -34
3959 1589 107
1881 8838 -905
6537 7794 746
2805 7482 93
3211 6804 711
6396 2960 459
128 2181 -227
360 3063 -382
2498 742 946
8677 1065 -941
1515 2451 134
1608 954 -835
8582 439 213
8161 8915 999
4836 8547 968
531 872 197
4931 3477 678
5725 222 -285
8031 2461 -401
1434 4035 -108
8076 973 187
1774 6204 -285
529 4816 -690
2322 3065 221
1094 6754 933
4202 3049 -425
3947 6358 729
7608 7062 -293
6032 6404 -934
4402 777 660
5828 7657 678
780 6074 136
550 3493 12
3851 848 -673
1389 2953 -357
5474 1725 -963
7431 2822 398
5996 4401 162
5262 3905 605
7608 1693 -953
6728 8947 -533
8204 3132 -459
3110 6872 -992
8620 5529 825
2669 431 -787
7059 6662 915
1983 4655 -661
8824 5345 338
2647 1934 738
8376 1653 -312
2726 545 -55
433 9006 -28
3744 1265 -926
3183 8312 -466
4345 812 622
5676 7889 -874
3024 5163 675
3366 8170 26
1753 1654 168
6480 5343 672
8335 766 -25
6359 5920 -842
4505 8796 -429
6628 6044 -594
2116 3918 709
8218 2297 -15
2913 1499 236
5962 7650 866
6703 928 -372
4961 5385 -376
4774 5945 378
2428 347 -707
8144 831 206
1029 5844 -291
5256 5680 457
188 975 367
2297 4405 -425
941 4417 378
5511 6911 -268
8087 4353 804
5131 2210 628
5054 8747 837
5056 7190 -486
3569 6729 220
7268 7763 93
3520 70 -994
4532 2489 214
6141 6382 528
4297 6312 -962
4810 7990 14
7906 1001 811
5897 3427 52
8014 72 -756
5356 7798 195
4435 7603 265
4286 6089 824
1089 6349 -16
2951 67 -798
1851 7539 -67
6554 6909 -792
8696 4397 -62
80 1706 967
3138 7321 813
6249 5203 674
5662 7171 407
1610 7144 -952
3711 4515 -573
1341 628 -331
3967 197 -166
4467 7899 -195
6435 5753 -548
372 2618 -224
7052 5186 794
3099 2236 -465
8654 1131 -196
3241 7948 988
4635 2500 427
2364 1014 963
457 553 247
2094 7532 -853
880 8360 694
4002 3868 -334
6088 1972 569
12 3736 551
7978 1324 -624
1074 1946 259
6734 440 686
7504 5352 887
533 4754 -366
4069 2320 184
854 7937 -560
5620 8463 -956
174 3012 -401
4850 3591 318
2779 2874 -945
4104 3742 815
8305 8181 -854
5010 5798 517
6629 2210 584
8731 3708 -194
4507 5406 -745
7884 1130 -939
8175 2024 2
1633 2780 -548
3466 5419 965
4259 121 665
1552 2697 395
6084 2936 -979
223 6545 658
6563 8959 -325
5638 249 559
320 5575 117
6417 4750 552
524 3584 -719
7704 5237 0
2285 2994 -569
7615 4257 -876
1981 7029 -931
7011 7264 -575
5582 1742 -7
883 6968 726
315 5336 -788
1507 3400 -725
8807 8698 332
5942 3625 -797
6729 3637 750
119 6269 949
1365 6661 186
3308 544 177
6949 1706 624
7307 5319 930
2127 900 -913
4882 5026 -514
4508 412 51
1611 6101 -325
7243 781 -205
7179 959 48
6966 2181 -737
4673 7432 -113
404 2303 653
1532 2177 427
5307 6770 -156
1475 7386 -146
8647 6144 -761
2190 1144 4
7138 2868 372
1959 3537 432
6750 7392 70
5519 5603 313
567 1599 290
2304 3478 -910
8718 5994 -966
5714 426 -858
4754 2309 -686
8034 7494 867
8865 4592 -759
1781 596 630
5116 1243 910
6321 941 -841
2224 8550 880
7276 94 485
4669 6724 643
6462 5213 -608
870 5765 -858
3821 4403 -933
4404 1493 -205
4875 136 869
8499 5691 -880
6761 3323 7
2014 5116 -262
3348 8942 -902
8331 8757 -275
2994 4667 -516
2081 2705 -828
3534 8831 830
252 517 -3
257 3982 530
3104 48 762
1031 8520 -204
5731 5840 -769
3036 189 -856
2707 3981 580
2002 5111 -401
3467 421 -891
7316 3150 188
6159 8800 757
2040 6996 731
6734 8989 -155
2515 1371 -196
4547 938 358
19 5041 549
3848 839 247
5149 5558 -617
1022 8323 -787
6483 594 -382
2625 2002 -377
5176 1878 515
7652 293 427
602 7618 -54
1344 295 959
342 4263 592
2410 2942 195
1997 2229 485
720 6072 -559
4519 8474 -562
6606 7224 -675
2279 3488 25
1047 8369 628
5004 1700 659
4127 1119 -709
2582 2778 888
3510 1639 -958
871 7458 -965
7222 1727 552
898 7762 -522
8292 5848 863
3325 3581 111
8697 5600 -896
8167 7750 -463
2143 616 327
5121 6137 -481
1926 7195 298
5055 660 -474
7986 6353 83
690 375 81
2907 5785 -834
731 7961 678
7971 2816 -988
2955 1699 -503
8209 6142 -544
1890 760 135
4522 5666 -6
2309 3084 -62
13 2432 822
703 1202 889
5990 5955 -911
8576 7848 -879
6926 422 -801
3965 883 834
3052 4501 -618
4482 2168 431
3969 1065 278
7648 1622 800
275 4603 551
7904 1505 -742
2014 2352 -145
8047 2573 332
2878 8290 776
1991 7890 -165
1337 8274 -502
4348 7197 701
1151 8012 209
7476 8390 861
4707 1818 769
8647 6413 -792
8090 93 513
7827 1347 136
7029 4704 977
5568 6860 -976
4871 7793 522
4103 5737 565
3871 7330 -751
1772 7826 56
7162 6904 -497
2349 5394 880
4291 3018 -473
3293 546 -981
7958 3146 -733
8810 5504 -358
7551 2093 -907
2250 5452 -826
3494 8001 723
4357 906 219
5177 3054 -416
3059 8786 -463
3981 2753 -52
1950 4822 -41
3772 6719 -265
6369 5937 554
2510 5021 637
406 6399 -13
7829 1311 194
2860 4238 -323
3832 4574 -301
3902 3819 -875
773 3645 -663
6899 2194 84
3432 1648 -830
8253 6319 -469
528 1734 484
3642 8231 -340
8708 5931 986
3281 1320 -535
3232 635 128
398 4571 61
7244 5696 -312
1960 520 207
1239 6204 594
821 4557 19
6172 3633 433
5981 8071 965
6618 2900 -410
7778 6527 -596
2706 5938 -716
3480 3938 725
314 667 -149
3114 3766 453
3974 390 659
765 1075 484
8507 1926 924
6667 2728 -555
7447 6141 732
2682 1124 -949
8125 270 -812
4244 3570 -78
6983 1994 -669
2840 5987 426
5070 1227 -585
4027 2482 -49
801 6683 -905
6248 2801 637
6236 1467 335
607 2691 -932
8861 8281 315
3179 8076 255
8376 6338 -989
706 4271 204
8839 7807 -504
8973 1334 -351
4917 2264 420
4116 316 -261
7067 7634 -224
4164 4268 8
6743 7531 232
7238 8124 -84
4894 3096 999
5825 8547 805
3902 556 557
6829 8309 535
7492 1554 685
5762 7212 -548
2708 7259 -854
643 8442 -75
1921 3588 -125
3217 3463 437
5033 6545 405
520 985 -682
2459 6474 622
6862 7435 -277
678 6646 -710
1271 499 -341
2430 8730 -157
2643 356 42
2517 9002 -560
1310 4101 -676
4514 8259 -275
4505 7300 -32
8183 9000 815
361 2456 627
200 7136 369
5693 5436 -111
7335 6761 -823
4798 1349 425
3879 1125 -123
3982 286 -962
6772 3091 887
1238 5368 105
1013 8506 -77
4305 501 -821
1436 16 -698
7281 3144 -368
31 6369 -275
1881 5161 -348
12 4355 -347
764 4522 887
2345 5385 -266
6971 166 477
5546 7927 -396
7111 1492 -189
5050 2612 -205
974 8404 -828
3081 7471 -511
5141 4255 508
517 580 150
4966 2152 -808
1072 738 -132
239 6111 179
6149 1252 -890
3003 535 319
4674 4906 -764
474 904 -749
5561 6215 -992
8704 4831 -216
739 7613 404
4792 8443 812
7883 4166 -365
6926 2466 -732
6029 3291 458
5474 4336 427
3722 7641 -406
4344 2347 652
3591 4752 430
8859 8543 -796
3734 1863 183
3290 8133 -652
8398 3625 708
4812 7738 -502
5616 1278 -904
4715 2007 -304
5044 6358 907
3232 6636 630
1759 840 -112
4099 7232 -863
5940 1485 909
5705 8021 -591
6500 6508 253
8603 4405 -548
8750 1748 -469
7532 4597 -821
6840 1482 -558
5588 2713 296
1265 1307 -798
3520 6343 76
1060 984 -555
3670 1179 252
5201 7631 960
2982 5622 -895
3763 426 267
7378 7394 579
7085 2134 -239
8107 2334 -328
16 4114 248
5941 8458 -316
6022 7868 -607
3449 4421 709
3164 1442 -482
2785 926 352
2781 1745 -65
7612 2874 274
121 8062 -247
